ULN,First Name,Last Name,Date of Birth,UKPRN,Academic year,Core code,Specialism code(s)
9400005221,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5221,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5221,12011981,99999902,{AcademicYear},77777777,70000002
9400005222,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5222,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5222,12011981,99999902,{AcademicYear},77777777,70000002
9400005223,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5223,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5223,12011981,99999902,{AcademicYear},77777777,70000002
9400005224,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5224,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5224,12011981,99999902,{AcademicYear},77777777,70000002
9400005225,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5225,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5225,12011981,99999902,{AcademicYear},77777777,70000002
9400005226,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5226,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5226,12011981,99999902,{AcademicYear},77777777,70000002
9400005227,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5227,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5227,12011981,99999902,{AcademicYear},77777777,70000002
9400005228,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5228,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5228,12011981,99999902,{AcademicYear},77777777,70000002
9400005229,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5229,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5229,12011981,99999902,{AcademicYear},77777777,70000002
9400005230,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5230,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5230,12011981,99999902,{AcademicYear},77777777,70000002
9400005231,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5231,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5231,12011981,99999902,{AcademicYear},77777777,70000002
9400005232,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5232,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5232,12011981,99999902,{AcademicYear},77777777,70000002
9400005233,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5233,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5233,12011981,99999902,{AcademicYear},77777777,70000002
9400005234,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5234,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5234,12011981,99999902,{AcademicYear},77777777,70000002
9400005235,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5235,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5235,12011981,99999902,{AcademicYear},77777777,70000002
9400005236,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5236,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5236,12011981,99999902,{AcademicYear},77777777,70000002
9400005237,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5237,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5237,12011981,99999902,{AcademicYear},77777777,70000002
9400005238,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5238,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5238,12011981,99999902,{AcademicYear},77777777,70000002
9400005239,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5239,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5239,12011981,99999902,{AcademicYear},77777777,70000002
9400005240,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5240,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5240,12011981,99999902,{AcademicYear},77777777,70000002
9400005241,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5241,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5241,12011981,99999902,{AcademicYear},77777777,70000002
9400005242,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5242,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5242,12011981,99999902,{AcademicYear},77777777,70000002
9400005243,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5243,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5243,12011981,99999902,{AcademicYear},77777777,70000002
9400005244,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5244,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5244,12011981,99999902,{AcademicYear},77777777,70000002
9400005245,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5245,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5245,12011981,99999902,{AcademicYear},77777777,70000002
9400005246,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5246,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5246,12011981,99999902,{AcademicYear},77777777,70000002
9400005247,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5247,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5247,12011981,99999902,{AcademicYear},77777777,70000002
9400005248,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5248,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5248,12011981,99999902,{AcademicYear},77777777,70000002
9400005249,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5249,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5249,12011981,99999902,{AcademicYear},77777777,70000002
9400005250,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5250,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5250,12011981,99999902,{AcademicYear},77777777,70000002
9400005251,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5251,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5251,12011981,99999902,{AcademicYear},77777777,70000002
9400005252,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5252,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5252,12011981,99999902,{AcademicYear},77777777,70000002
9400005253,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5253,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5253,12011981,99999902,{AcademicYear},77777777,70000002
9400005254,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5254,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5254,12011981,99999902,{AcademicYear},77777777,70000002
9400005255,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5255,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5255,12011981,99999902,{AcademicYear},77777777,70000002
9400005256,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5256,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5256,12011981,99999902,{AcademicYear},77777777,70000002
9400005257,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5257,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5257,12011981,99999902,{AcademicYear},77777777,70000002
9400005258,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5258,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5258,12011981,99999902,{AcademicYear},77777777,70000002
9400005259,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5259,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5259,12011981,99999902,{AcademicYear},77777777,70000002
9400005260,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5260,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5260,12011981,99999902,{AcademicYear},77777777,70000002
9400005261,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5261,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5261,12011981,99999902,{AcademicYear},77777777,70000002
9400005262,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5262,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5262,12011981,99999902,{AcademicYear},77777777,70000002
9400005263,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5263,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5263,12011981,99999902,{AcademicYear},77777777,70000002
9400005264,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5264,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5264,12011981,99999902,{AcademicYear},77777777,70000002
9400005265,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5265,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5265,12011981,99999902,{AcademicYear},77777777,70000002
9400005266,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5266,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5266,12011981,99999902,{AcademicYear},77777777,70000002
9400005267,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5267,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5267,12011981,99999902,{AcademicYear},77777777,70000002
9400005268,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5268,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5268,12011981,99999902,{AcademicYear},77777777,70000002
9400005269,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5269,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5269,12011981,99999902,{AcademicYear},77777777,70000002
9400005270,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5270,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5270,12011981,99999902,{AcademicYear},77777777,70000002
9400005271,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5271,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5271,12011981,99999902,{AcademicYear},77777777,70000002
9400005272,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5272,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5272,12011981,99999902,{AcademicYear},77777777,70000002
9400005273,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5273,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5273,12011981,99999902,{AcademicYear},77777777,70000002
9400005274,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5274,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5274,12011981,99999902,{AcademicYear},77777777,70000002
9400005275,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5275,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5275,12011981,99999902,{AcademicYear},77777777,70000002
9400005276,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5276,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5276,12011981,99999902,{AcademicYear},77777777,70000002
9400005277,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5277,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5277,12011981,99999902,{AcademicYear},77777777,70000002
9400005278,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5278,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5278,12011981,99999902,{AcademicYear},77777777,70000002
9400005279,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5279,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5279,12011981,99999902,{AcademicYear},77777777,70000002
9400005280,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5280,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5280,12011981,99999902,{AcademicYear},77777777,70000002
9400005281,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5281,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5281,12011981,99999902,{AcademicYear},77777777,70000002
9400005282,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5282,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5282,12011981,99999902,{AcademicYear},77777777,70000002
9400005283,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5283,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5283,12011981,99999902,{AcademicYear},77777777,70000002
9400005284,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5284,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5284,12011981,99999902,{AcademicYear},77777777,70000002
9400005285,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5285,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5285,12011981,99999902,{AcademicYear},77777777,70000002
9400005286,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5286,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5286,12011981,99999902,{AcademicYear},77777777,70000002
9400005287,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5287,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5287,12011981,99999902,{AcademicYear},77777777,70000002
9400005288,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5288,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5288,12011981,99999902,{AcademicYear},77777777,70000002
9400005289,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5289,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5289,12011981,99999902,{AcademicYear},77777777,70000002
9400005290,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5290,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5290,12011981,99999902,{AcademicYear},77777777,70000002
9400005291,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5291,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5291,12011981,99999902,{AcademicYear},77777777,70000002
9400005292,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5292,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5292,12011981,99999902,{AcademicYear},77777777,70000002
9400005293,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5293,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5293,12011981,99999902,{AcademicYear},77777777,70000002
9400005294,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5294,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5294,12011981,99999902,{AcademicYear},77777777,70000002
9400005295,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5295,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5295,12011981,99999902,{AcademicYear},77777777,70000002
9400005296,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5296,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5296,12011981,99999902,{AcademicYear},77777777,70000002
9400005297,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5297,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5297,12011981,99999902,{AcademicYear},77777777,70000002
9400005298,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5298,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5298,12011981,99999902,{AcademicYear},77777777,70000002
9400005299,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5299,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5299,12011981,99999902,{AcademicYear},77777777,70000002
9400005300,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5300,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5300,12011981,99999902,{AcademicYear},77777777,70000002
9400005301,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5301,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5301,12011981,99999902,{AcademicYear},77777777,70000002
9400005302,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5302,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5302,12011981,99999902,{AcademicYear},77777777,70000002
9400005303,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5303,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5303,12011981,99999902,{AcademicYear},77777777,70000002
9400005304,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5304,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5304,12011981,99999902,{AcademicYear},77777777,70000002
9400005305,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5305,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5305,12011981,99999902,{AcademicYear},77777777,70000002
9400005306,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5306,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5306,12011981,99999902,{AcademicYear},77777777,70000002
9400005307,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5307,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5307,12011981,99999902,{AcademicYear},77777777,70000002
9400005308,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5308,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5308,12011981,99999902,{AcademicYear},77777777,70000002
9400005309,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5309,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5309,12011981,99999902,{AcademicYear},77777777,70000002
9400005310,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5310,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5310,12011981,99999902,{AcademicYear},77777777,70000002
9400005311,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5311,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5311,12011981,99999902,{AcademicYear},77777777,70000002
9400005312,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5312,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5312,12011981,99999902,{AcademicYear},77777777,70000002
9400005313,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5313,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5313,12011981,99999902,{AcademicYear},77777777,70000002
9400005314,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5314,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5314,12011981,99999902,{AcademicYear},77777777,70000002
9400005315,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5315,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5315,12011981,99999902,{AcademicYear},77777777,70000002
9400005316,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5316,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5316,12011981,99999902,{AcademicYear},77777777,70000002
9400005317,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5317,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5317,12011981,99999902,{AcademicYear},77777777,70000002
9400005318,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5318,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5318,12011981,99999902,{AcademicYear},77777777,70000002
9400005319,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5319,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5319,12011981,99999902,{AcademicYear},77777777,70000002
9400005320,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5320,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5320,12011981,99999902,{AcademicYear},77777777,70000002
9400005321,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5321,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5321,12011981,99999902,{AcademicYear},77777777,70000002
9400005322,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5322,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5322,12011981,99999902,{AcademicYear},77777777,70000002
9400005323,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5323,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5323,12011981,99999902,{AcademicYear},77777777,70000002
9400005324,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5324,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5324,12011981,99999902,{AcademicYear},77777777,70000002
9400005325,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5325,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5325,12011981,99999902,{AcademicYear},77777777,70000002
9400005326,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5326,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5326,12011981,99999902,{AcademicYear},77777777,70000002
9400005327,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5327,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5327,12011981,99999902,{AcademicYear},77777777,70000002
9400005328,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5328,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5328,12011981,99999902,{AcademicYear},77777777,70000002
9400005329,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5329,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5329,12011981,99999902,{AcademicYear},77777777,70000002
9400005330,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5330,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5330,12011981,99999902,{AcademicYear},77777777,70000002
9400005331,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5331,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5331,12011981,99999902,{AcademicYear},77777777,70000002
9400005332,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5332,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5332,12011981,99999902,{AcademicYear},77777777,70000002
9400005333,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5333,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5333,12011981,99999902,{AcademicYear},77777777,70000002
9400005334,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5334,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5334,12011981,99999902,{AcademicYear},77777777,70000002
9400005335,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5335,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5335,12011981,99999902,{AcademicYear},77777777,70000002
9400005336,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5336,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5336,12011981,99999902,{AcademicYear},77777777,70000002
9400005337,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5337,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5337,12011981,99999902,{AcademicYear},77777777,70000002
9400005338,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5338,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5338,12011981,99999902,{AcademicYear},77777777,70000002
9400005339,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5339,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5339,12011981,99999902,{AcademicYear},77777777,70000002
9400005340,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5340,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5340,12011981,99999902,{AcademicYear},77777777,70000002
9400005341,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5341,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5341,12011981,99999902,{AcademicYear},77777777,70000002
9400005342,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5342,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5342,12011981,99999902,{AcademicYear},77777777,70000002
9400005343,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5343,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5343,12011981,99999902,{AcademicYear},77777777,70000002
9400005344,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5344,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5344,12011981,99999902,{AcademicYear},77777777,70000002
9400005345,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5345,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5345,12011981,99999902,{AcademicYear},77777777,70000002
9400005346,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5346,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5346,12011981,99999902,{AcademicYear},77777777,70000002
9400005347,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5347,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5347,12011981,99999902,{AcademicYear},77777777,70000002
9400005348,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5348,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5348,12011981,99999902,{AcademicYear},77777777,70000002
9400005349,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5349,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5349,12011981,99999902,{AcademicYear},77777777,70000002
9400005350,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5350,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5350,12011981,99999902,{AcademicYear},77777777,70000002
9400005351,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5351,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5351,12011981,99999902,{AcademicYear},77777777,70000002
9400005352,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5352,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5352,12011981,99999902,{AcademicYear},77777777,70000002
9400005353,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5353,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5353,12011981,99999902,{AcademicYear},77777777,70000002
9400005354,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5354,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5354,12011981,99999902,{AcademicYear},77777777,70000002
9400005355,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5355,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5355,12011981,99999902,{AcademicYear},77777777,70000002
9400005356,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5356,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5356,12011981,99999902,{AcademicYear},77777777,70000002
9400005357,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5357,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5357,12011981,99999902,{AcademicYear},77777777,70000002
9400005358,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5358,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5358,12011981,99999902,{AcademicYear},77777777,70000002
9400005359,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5359,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5359,12011981,99999902,{AcademicYear},77777777,70000002
9400005360,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5360,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5360,12011981,99999902,{AcademicYear},77777777,70000002
9400005361,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5361,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5361,12011981,99999902,{AcademicYear},77777777,70000002
9400005362,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5362,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5362,12011981,99999902,{AcademicYear},77777777,70000002
9400005363,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5363,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5363,12011981,99999902,{AcademicYear},77777777,70000002
9400005364,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5364,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5364,12011981,99999902,{AcademicYear},77777777,70000002
9400005365,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5365,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5365,12011981,99999902,{AcademicYear},77777777,70000002
9400005366,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5366,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5366,12011981,99999902,{AcademicYear},77777777,70000002
9400005367,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5367,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5367,12011981,99999902,{AcademicYear},77777777,70000002
9400005368,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5368,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5368,12011981,99999902,{AcademicYear},77777777,70000002
9400005369,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5369,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5369,12011981,99999902,{AcademicYear},77777777,70000002
9400005370,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5370,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test5370,12011981,99999902,{AcademicYear},77777777,70000002
